Player_Name,Hard_ELO,Clay_ELO,Grass_ELO,Player_age,Games_played
Albert Portas,1490.5795082655607,1491.5733301416603,1495.9902474989642,51.2,215
Fabiano De Paula,1500.0,1499.2500697835947,1500.0,35.6,1
Kristof Vliegen,1491.0066263011915,1492.051981680029,1494.8951909100474,42.2,201
George Bastl,1490.1983534066687,1496.1887941105047,1495.5326884807282,48.8,108
Kristjan Tamm,1500.8316639338173,1492.6250462133407,1500.0,28.2,3
Joao Fonseca,1500.0,1485.0348912899617,1500.0,17.4,11
Prima Simpatiaji,1499.6899226979442,1500.0,1500.0,42.3,20
Pavol Cervenak,1499.4050797795653,1501.687249253327,1500.0,37.0,12
Bjorn Munroe,1500.0,1499.274154256102,1500.0,45.3,4
Rachid Baba Aissa,1500.0,1499.5495786367007,1500.0,40.6,2
Juan Carlos Gonzalez,1500.0,1499.8749909769156,1500.0,41.8,1
Abdelhak Hameurlaine,1500.0,1498.911316966071,1500.0,55.2,6
Eduardo Rincon,1500.000028782313,1499.9271718330313,1500.0,47.8,5
Martin Sayer,1499.8572884420225,1500.70000053125,1500.0,37.6,8
Leonardo Kirche,1500.0,1500.2,1500.0,39.7,1
Lauri Kiiski,1500.0,1499.7496826132249,1500.0,43.7,1
Rasid Winklaar,1499.8272621693568,1499.4500189834691,1500.0,36.1,7
Woong Sun Jun,1498.743847544528,1499.0820633333544,1499.4,38.0,21
Daniel Cukierman,1496.2343341676499,1500.0938505941936,1500.0,29.5,8
Alex Diaz,1500.3116512448553,1500.0,1500.0,29.4,4
Mariano Puerta,1494.5522219180643,1512.9401058710744,1497.367673075375,45.6,155
Jo-Wilfried Tsonga,1535.2334793064517,1448.9417276354532,1494.0473072662705,38.9,702
James Greenhalgh,1499.9,1500.0,1500.0,49.1,1
Bar Tzuf Botzer,1498.115972059132,1500.0,1500.0,29.9,4
Jeff Tarango,1491.5835952876964,1499.1941281267625,1499.1763701579705,56.2,45
Denes Lukacs,1500.225,1499.3994194113984,1500.0,38.3,5
Rodrigo Banzer,1500.3153230708497,1499.5257208785986,1500.0,27.0,2
Aymeric Mara,1499.600026380521,1500.0,1500.0,30.4,1
Ching Lam,1499.5836894046242,1500.0,1500.0,24.4,1
Rhett Purcell,1500.3794609712465,1500.0,1500.0,28.5,1
Bjorn Fratangelo,1479.085679455009,1460.8339571390409,1499.0482116209284,33.0,62
Ali Ismaeel,1499.4233086851677,1500.0,1500.0,36.2,2
Juho Paukku,1496.661978292867,1499.7247018909761,1500.0,44.6,12
Marko Djokovic,1498.7067507613872,1498.6609346124653,1500.0,32.6,4
Max Purcell,1453.3011928240771,1462.9549557929995,1433.947172004426,25.8,68
Raphael Durek,1499.5168725764372,1500.0,1500.0,39.9,1
Yu Zhang,1498.6970219657442,1500.0,1500.0,47.9,11
Justin Bower,1500.125,1499.3478954273787,1499.1487340460187,49.3,10
Brydan Klein,1497.0009589064882,1500.0,1493.8597255443287,34.0,14
Xavier Malisse,1497.6046487999904,1494.7379998097417,1515.7390845832774,43.7,495
Mario Vilella Martinez,1490.4341723252774,1487.7762116807694,1500.0,29.0,10
Augusto Ricciardi Castelli,1500.0,1499.775,1500.0,44.9,1
Pavel Snobel,1497.9658308507587,1500.0,1499.0054875212393,44.6,4
Nicolas Massu,1490.25346794461,1514.7017280781229,1495.159133871055,47.3,464
Jean Francois Bachelot,1500.043483593104,1499.9993272717866,1498.7163516133103,46.9,6
Henri Laaksonen,1410.8762787401872,1473.864223931918,1475.009612871511,32.0,125
Emilio Gomez,1459.0640153491102,1481.3907958372438,1500.0,33.1,54
Gerardo Lopez Villasenor,1483.4452740298123,1492.4309896584762,1500.0,30.3,13
Egor Gerasimov,1460.525558136772,1465.1277146792477,1500.3559679087766,31.8,118
Martin Verkerk,1493.9850084371683,1501.9657404139575,1498.0793990995085,49.7,114
Tristan Schoolkate,1490.2739157675965,1500.0,1500.0,22.9,1
Marcelo Barboza,1500.0,1500.2499550276368,1500.0,43.7,2
Alejandro Tabilo,1499.6185638316708,1509.4743363310054,1463.8339610048508,26.6,83
Goncalo Nicau,1499.7498482654887,1499.75,1500.0,41.5,2
Juan Giner,1500.0,1499.586146341433,1500.0,47.1,5
Francisco Clavet,1497.533270964816,1494.866717946839,1498.7426490256457,55.3,145
Federico Luzzi,1497.1395254315676,1496.3448379490028,1500.0,44.5,45
Konstantin Don Gruber,1499.6853742583903,1500.0,1500.0,45.9,2
Diego Hidalgo,1500.0,1499.6008840279194,1500.0,30.8,1
Zbynek Mlynarik,1499.6,1500.0,1500.0,47.4,1
Tomas Vaise,1499.3998919866997,1500.0,1500.0,26.0,2
Manuel Tejada,1500.0,1499.600230200461,1500.0,53.1,4
Roberto Maytin,1499.725,1500.0,1500.0,35.5,1
Simone Bolelli,1478.6778202376556,1496.8696598416766,1500.536730462406,38.6,288
Mikael Tillstrom,1500.2252130765378,1500.2335993357854,1498.7999973508881,51.9,41
Radoslav Lukaev,1499.366413096581,1500.0066966810075,1500.0,42.2,6
Patrick Tierro,1498.9813684216078,1500.1979191240976,1500.0,40.6,17
Micke Kontinen,1499.1749535585163,1498.677568400431,1500.0,33.2,9
Olivier Mutis,1494.0500430676373,1500.4072551374136,1499.5178226194787,47.1,59
Bernabe Zapata Miralles,1376.807230812048,1546.9030184927649,1380.1137913275857,27.0,97
Jaymon Crabb,1496.844663338774,1500.0,1500.0,47.5,8
Bob Borella,1499.9,1500.1,1500.0,44.0,2
Markus Eriksson,1499.6362631362394,1497.6589694569711,1500.0,34.7,13
Sebastian Dominko,1500.0,1487.6079262256358,1500.0,20.7,4
Carlos Avellan,1499.9952264371623,1500.3492914522653,1500.0,41.9,17
Michael Brown B395,1500.2244521493683,1500.249652871665,1500.0,52.9,10
Ronald Agenor,1497.596081582247,1497.6026477489322,1499.2,59.7,26
Juan Pablo Brzezicki,1497.9745605656624,1495.231622114712,1500.0,41.8,23
Goran Bosalevski,1499.6997625456731,1500.0,1500.0,45.8,1
Ayrton Wibowo,1499.0746183727892,1500.0,1500.0,35.8,3
Arthur Cazaux,1464.9704911556325,1431.6491733552782,1500.0,21.5,15
Khumoun Sultanov,1494.9019983938656,1499.6166666666666,1500.35,31.2,5
Lucas Miedler,1498.1853365364454,1498.8678447362574,1500.0,27.6,4
Cesar Cruz,1484.8945725923963,1495.0,1500.0,17.9,3
Emin Agaev,1499.547934411525,1500.0,1500.0,45.2,1
Nikola Cacic,1500.0,1500.008403478933,1500.0,33.6,2
Muhammad Althaf Dhaifullah,1499.6493621908426,1500.0,1500.0,23.1,1
Reda El Amrani,1499.3109032504778,1499.5252571625938,1500.0,35.8,14
Luca Preda,1500.0,1500.0,1500.0,17.8,1
Jerome Kym,1505.0,1500.0,1500.0,21.5,1
Christopher Koutrouzas,1499.6485667735865,1499.7498917012017,1500.0,36.2,2
Jose Antonio Velazquez,1500.0,1499.8247607863318,1500.0,40.0,1
Augusto Sanabria,1500.0,1499.9,1500.0,43.8,1
Michael Sell,1500.0,1500.0,1500.0,51.3,2
Frank Moser,1499.45,1500.0,1499.5262214610339,48.0,2
Christophe Pognon,1499.6047811918365,1500.0,1500.0,46.9,1
Josselin Ouanna,1495.9599112556734,1498.3128583425832,1500.0,40.9,23
Eduardo Schwank,1491.3331947956135,1498.6832729839878,1495.1790166806397,38.0,105
Galo Blanco,1492.1310280720834,1496.4705164580344,1496.6410172111364,47.5,145
Jamie Murray,1499.723233489482,1500.0,1500.0,38.1,1
Francesco Piccari,1500.0,1498.7650379833087,1500.0,44.6,2
Russell Moseley,1499.0756152216104,1500.0,1500.0,39.2,2
Nicklas Kulti,1498.8056489858288,1499.202322942064,1499.6,52.8,5
Gerald Melzer,1485.9071385155119,1481.0351756367634,1500.0,38.0,54
Wei Jen Cheng,1499.9499871253174,1500.0,1499.7001295203793,44.7,10
Julian Knowle,1494.8335213536664,1496.418151015141,1497.7949172363628,58.4,39
Franco Roncadelli,1497.9170245228647,1494.87835307135,1500.0,23.9,5
Abdullah Maqdas,1500.1458533686864,1500.9476509289673,1500.0,38.8,19
Michael Yani,1494.8256805636934,1497.6080367449144,1500.3579065085316,43.7,17
Sherif Sabry,1497.807559101927,1499.7713862617945,1500.0,39.4,16
Calvin Hemery,1470.8093154935382,1496.4560957589506,1500.0,34.7,11
Robert Strombachs,1513.0228212626996,1500.0,1500.0,25.3,6
Wayne Arthurs,1491.9663460479799,1492.1019890167277,1500.8346287312982,52.8,252
Luka Belic,1500.0,1498.275323807339,1500.0,35.7,3
Yassir Kilani,1499.65,1500.0,1500.0,23.6,1
Vitaliy Pavlov,1499.7496583891834,1500.0,1500.0,39.9,1
Ilija Martinoski,1499.0750660756235,1499.7250420365915,1500.0,35.5,6
Pavel Katliarov,1499.6994149384652,1500.0,1500.0,36.3,1
Lukas Lacko,1476.1117603378466,1490.0535444423276,1495.5255176438718,36.6,246
Omni Kumar,1507.1817738090717,1500.0,1500.0,22.8,4
Pedro Braga,1500.0,1499.5021602852526,1500.0,48.9,1
Brian Dabul,1496.6203112038409,1495.5817191376843,1498.6249224240105,39.9,42
Joao Menezes,1490.8896423884194,1485.7183573774507,1500.0,27.5,3
Nasser Ghanim Al Khulaifi,1499.5494269488136,1500.0,1500.0,50.1,1
Nicholas David Ionel,1500.0,1502.681846249354,1500.0,23.2,3
Louk Sorensen,1497.968904089385,1499.9924673500514,1500.0,39.4,9
Gaston Gaudio,1493.6718036912732,1541.5471036453014,1497.526639969011,46.1,420
Carlos Gimeno Valero,1500.0,1485.0046883357277,1500.0,22.8,1
Frances Tiafoe,1673.0783191972782,1596.0909493128383,1607.6116685557415,26.0,363
Hsin Han Lee,1499.9994793295944,1500.0,1500.0,36.1,2
Miha Gregorc,1500.0,1499.9000287823128,1500.0,45.1,1
Gleb Sakharov,1496.791313762811,1500.0548980619321,1500.0,37.5,4
Felipe Parada,1500.0,1499.0082506265649,1500.0,42.7,2
Paul Kilderry,1499.1995282742955,1500.0,1499.200002119536,51.2,3
James Ward,1490.7505880232786,1496.734420032225,1467.9758434344171,43.3,86
Jean Marc Bazanne,1499.250316508365,1500.0,1500.0,34.5,2
Karl Friberg,1481.9560526050102,1500.0,1500.0,24.8,2
Alejandro Davidovich Fokina,1683.1131669978058,1613.916728063825,1502.978336765968,24.7,213
Olivier Patience,1492.2299035622211,1491.3538039279651,1499.593612563257,46.1,78
Alexandru Andronachi,1500.0,1499.8500647602018,1500.0,41.1,1
Julio Peralta,1500.0,1499.528497235168,1500.0,42.4,1
Ernesto Escobedo,1409.7521936176024,1495.0374221105235,1496.9191438323762,28.6,63
Coleman Wong,1505.5471505932917,1500.0,1500.0,19.7,8
Karsten Braasch,1500.0,1500.0,1500.4009178525018,56.9,3
Iphton Louis,1500.000137272918,1499.425239015929,1500.0,49.7,5
Ando Rasolomalala,1500.0,1499.5995559103344,1500.0,33.7,1
Yasir Khan,1498.2273548395651,1498.635570427483,1500.0,34.8,9
Brian Wilson,1498.443990751184,1500.0,1499.475,42.7,5
Giovani Samaha,1500.0,1499.5261556681396,1500.0,29.9,1
Daniel Willman,1499.5551008573516,1500.0,1500.0,48.8,1
Thanasi Kokkinakis,1523.3750509980669,1551.5105503416012,1510.27262495871,27.8,156
Joseph Sirianni,1497.6172186559122,1500.0,1498.2212974780332,49.9,20
Yannick Mertens,1499.2869657989988,1500.0,1500.0,39.3,3
Daniel Azar,1500.0,1495.0,1500.0,19.5,1
Syed Mohd Agil Syed Naguib,1499.7173353179883,1500.0,1500.0,30.0,1
Yari Bernardo,1500.0,1499.800028782313,1500.0,50.2,2
Josh Goodall,1497.590484651834,1500.0,1492.8573557619582,41.4,16
Tung Lin Wu,1476.5076107104649,1500.0,1500.0,26.7,12
Gwinyai Chingoka,1499.8250015858962,1500.0,1500.0,41.7,1
Thierry Ascione,1491.9261328078703,1492.0188703902152,1497.132773274805,44.2,68
Yanki Erel,1500.0,1492.5,1500.0,23.3,2
Vladyslav Manafov,1499.935940833191,1499.6242645438301,1500.0,34.3,3
Louis Wessels,1500.0,1500.0066738266269,1477.2969236495057,32.8,3
Stefanos Sakellaridis,1482.2232494612986,1500.0,1500.0,20.2,4
Eric Prodon,1497.1499400961984,1489.1312174282145,1500.0,51.7,20
Girts Dzelde,1500.0,1499.9000575563368,1500.0,61.0,1
Gregoire Burquier,1499.2033782726896,1500.0,1500.0,40.2,1
Shintaro Mochizuki,1475.4841597428263,1500.0,1449.6081483551495,21.7,18
Kim Tiilikainen,1500.0,1499.623326136363,1500.0,48.9,5
Dimitar Grabuloski,1499.3653565936406,1499.1274226253756,1500.0,42.6,9
Lucas Gomez,1492.747505430885,1499.3757808155076,1500.0,29.0,16
Daniel Rincon,1500.0,1464.4782268348665,1500.0,21.2,3
Jason Stoltenberg,1499.9686651351653,1501.9975774979707,1499.993004137195,53.8,49
Jakub Mensik,1568.7997671725425,1500.0,1500.0,18.4,20
Alexander Blockx,1475.5550342406048,1500.0,1500.0,19.5,1
Billy Harris,1497.0188082580537,1500.0,1500.0,29.7,2
Chris Guccione,1493.8246560676953,1494.9105625266898,1496.3134396256796,39.8,110
Sergei Bubka,1498.4297491694786,1498.9560063238127,1499.2970100784,37.1,27
Mohammed Al Nabhani,1498.750129016213,1500.0,1500.0,38.4,8
Rodrigo Pacheco Mendez,1459.8810800496901,1505.0,1500.0,18.8,7
Corentin Moutet,1471.2310611840528,1468.743415375102,1481.6993125698102,24.8,137
Fernando Verdasco,1388.104692615801,1460.3835915530722,1461.6629036864356,41.4,990
Miguel Tobon,1500.0,1500.1252232152438,1500.0,55.6,3
Chemseddine Belal,1500.0,1499.5824265401013,1500.0,46.4,1
Andy Ram,1497.3572236874713,1499.735255104248,1498.8567619058074,48.9,15
Artem Derepasko,1500.0,1500.0,1499.1803959162087,44.4,1
Altug Celikbilek,1526.5349564191129,1492.586278918347,1488.3328080680699,27.3,21
Francisco Yim Kim,1499.7193427672316,1500.0,1500.0,29.3,1
Michael Mmoh,1654.0263409295917,1429.4311689371236,1504.0300456571238,26.1,70
Matteo Gigante,1500.0,1500.0,1500.0,22.3,3
Jan Hernych,1491.0271882588027,1490.8250202076867,1497.569281200045,45.9,184
Wayne Odesnik,1486.5789112429052,1503.6446768982275,1495.0135526325964,39.1,101
Adam Kennedy,1499.0589859519807,1500.0,1499.5488686856636,41.4,3
Wayne Black,1497.1636212002,1500.0003249154936,1499.1919495144143,50.8,53
Chris Numbers,1499.8500539474128,1500.0,1500.0,52.5,1
Claudio Dias Conduto,1500.0,1499.6496737278783,1500.0,30.5,1
Andreas Haider Maurer,1486.5958706607728,1487.0154446707236,1493.5404397531213,40.1,124
Stefan Koubek,1494.358324829585,1490.817847745851,1493.3590630620877,48.1,366
Kirill Ivanov Smolensky,1499.5456649212238,1500.0,1499.5489743795194,43.5,2
Carlos Taborga,1499.6,1500.0,1500.0,32.8,1
Minhtuan Pham,1499.4357557987255,1500.0,1500.0,30.3,2
Vitaliy Sachko,1479.2393022647152,1468.8639173041372,1500.0,26.4,6
Miljan Zekic,1500.0,1499.0191942202825,1500.0,36.0,3
Vit Kopriva,1502.0267645960155,1496.260585535842,1500.0,26.6,15
Ivan Nedelko,1498.5853474486714,1500.0,1500.0,38.3,2
Guido Pella,1419.016570007648,1443.8736371139862,1507.3519693170674,33.8,281
Karan Rastogi,1498.155167550799,1499.4503911763295,1500.0,37.3,10
Murad Inoyatov,1498.4053061247187,1499.8979575383348,1499.774950444729,42.2,12
Grigor Dimitrov,1855.06034530782,1675.206443937032,1595.042809279127,32.7,722
Gabriel Moraru,1500.0,1498.8267957847595,1500.0,42.2,2
Pierre Hugues Herbert,1518.435625420091,1446.4303485344556,1477.6022258063592,33.6,224
Kristian Capalik,1499.5702923192205,1499.5512728021126,1499.999007151986,46.5,8
Diego Hartfield,1496.166647039917,1497.7164582863331,1498.4410513302284,43.0,44
Andy Murray,1584.5017270680187,1513.090651135914,1570.0159948966568,36.7,1002
Vijayant Malik,1499.1500405589688,1500.0,1500.0,33.9,2
Mazen Osama,1500.449384233672,1500.0,1500.0,29.1,1
Lorenzo Giustino,1486.1297362221208,1475.6588043064878,1500.0,35.6,8
Petros Tsitsipas,1482.627832241432,1501.121646155115,1500.0,23.5,6
Raemon Sluiter,1489.237118409443,1493.834894319097,1500.2145683849042,46.1,192
Marat Deviatiarov,1500.4755751909518,1500.0,1500.0,30.4,1
Lamine Ouahab,1498.006213257249,1499.8250582988562,1500.0,39.1,39
Ivo Bratanov,1499.7001078870728,1500.0,1500.0,46.3,2
Jose Bernard,1500.2,1499.9998993642964,1500.0,43.5,3
Raimonds Sproga,1500.0,1500.1,1500.0,43.0,1
Alejandro Hernandez,1500.073183168137,1499.1729620900398,1500.0,47.3,21
Sebastian Rieschick,1499.985018828499,1498.9501275820837,1500.0,38.6,4
Walter Trusendi,1500.0,1499.2840775549846,1500.0,39.5,1
Aditya Hari Sasongko,1499.3692089559404,1499.3102660445463,1500.0,37.5,10
Dmitry Popko,1480.3187526976596,1500.3159266857595,1500.0,33.2,12
Paul Hanley,1499.2452972961146,1499.7630790454211,1500.0,46.2,3
Alberto Brause,1499.8999712342436,1500.1,1500.0,48.6,2
Sami Ghorbel,1499.6228926347821,1500.0,1500.0,32.1,1
Sebastian Dominguez,1499.6137968213286,1500.0,1500.0,22.2,1
Ricardo Gonzalez Diaz,1499.0243815931944,1500.0,1500.0,46.8,4
Diego Veronelli,1499.5332006577305,1499.971121058416,1500.0,45.3,5
Karlis Ozolins,1499.2402048988397,1500.0,1500.0,22.2,3
Photos Kallias,1498.7503485006273,1498.6376172836374,1500.0,41.9,11
Benedict Badza,1500.0,1500.0,1500.0,18.6,1
Marcelo Demoliner,1494.9588295089188,1500.0,1500.0,43.6,3
Daniel Yoo,1499.4959967198968,1500.0,1500.0,38.8,1
Alibek Kachmazov,1481.7368772727648,1500.0,1500.0,22.1,5
Michael Llodra,1492.5414576823034,1488.6284208318532,1506.5954681394921,43.9,383
Sergi Bruguera,1497.4716534559116,1499.1779562722309,1499.1720994085194,53.2,70
Lars Uebel,1500.0,1500.0,1499.473982002297,43.6,1
Yu Jr Wang,1498.8918029433075,1499.75,1499.4747997039447,43.1,21
Ioannis Xilas,1500.0,1500.0,1500.0,22.7,1
Eldad Campbell,1499.4750194219648,1499.4510844827337,1500.0,35.4,4
Terence Nugent,1499.775,1499.7748866126688,1500.0,37.9,2
Stefano Tarallo,1500.0,1499.9999947121685,1500.0,48.5,2
Jose Acasuso,1486.6230546933862,1521.2595743425147,1493.648257876763,41.3,365
Pierre Ludovic Duclos,1499.3184294490159,1500.0,1499.3196951146774,39.4,4
Franco Agamenone,1500.0,1520.533469165274,1500.0,31.2,5
Ivan Endara,1499.1792688785138,1498.7829663154698,1500.0,37.9,15
Brian Macphie,1500.001376251706,1500.0,1500.0,51.7,2
Dawood Sayed Hashim,1500.0,1499.5227464178347,1500.0,27.6,1
Murkel Alejandro Dellien Velasco,1485.3149348381894,1499.8274708153663,1500.0,26.3,5
Nuno Borges,1427.1988017747346,1490.4270754133893,1424.433412061747,26.9,66
Miguel Angel Lopez Jaen,1500.0,1499.4834375095222,1500.0,41.4,3
Vladimir Ivanov,1496.5237063184497,1498.8769090940673,1500.0,41.4,12
Andrea Arnaboldi,1489.656235230032,1496.448692008889,1497.986284713823,39.0,14
Dane Sweeny,1483.9338739967752,1500.0,1500.0,23.9,6
Amer Delic,1492.6701046291876,1496.5272824399717,1497.8472848862582,41.7,89
Austin Krajicek,1494.821559439184,1498.180670427136,1497.1418729793024,35.0,36
Mikal Oliver Statham,1500.3239855359627,1499.6746482689118,1500.0,37.3,2
Dudi Sela,1483.1675812172653,1479.1928611030894,1498.5586656817923,40.4,334
Sasi Kumar Mukund,1472.174540007598,1500.0,1479.0521677244433,26.9,4
Alexandros Skorilas,1499.9264659369621,1500.0,1500.0,26.4,2
Nicholas Campbell,1499.6830748750933,1500.0,1500.0,53.0,1
Julien Benneteau,1505.3455893844966,1488.2785742068838,1496.9467965813055,42.4,544
Hendri Susilo Pramono,1499.999942451945,1500.0,1500.0,45.2,2
Carlos Moya,1522.4676482132736,1550.0338456584977,1499.4544016147504,47.5,573
Mehdi Bouabbane,1500.0,1499.724089530725,1500.0,35.6,1
Axel Michon,1500.0,1500.0069134367313,1500.0,33.4,2
Nathan Healey,1497.2284678209708,1499.0620106384094,1500.0002024172913,44.4,19
Tyler Mayers,1499.85,1500.0,1500.0,41.3,1
Dominik Meffert,1498.979920139456,1499.387533103559,1499.3505263397649,44.1,13
Yunseong Chung,1484.3290691134139,1500.0,1481.05282511634,26.3,2
Federico Dondo,1500.0500431734695,1500.4728882455702,1500.0,52.4,12
Americo Venero Montes,1500.0,1500.000028782313,1500.0,52.1,2
Aissa Benchakroun,1500.0,1500.4166666666667,1500.0,21.9,1
Nicolas Escude,1515.4391965816612,1496.0204779314602,1505.0266089344711,48.0,174
Yuichi Ito,1499.398672703781,1500.0,1500.0,38.1,1
Fernando Vicente,1492.0466842141204,1492.2414557602115,1494.347357450617,50.2,243
Javier Marti,1498.8650383282131,1494.90466274357,1499.9862105914951,33.3,13
Charalampos Kapogiannis,1500.0,1498.9505081023067,1500.0,34.2,3
Lorenzo Manta,1498.7978739758948,1498.7769544580965,1498.8009210324092,50.8,16
Bogdan Borza,1500.3491901376362,1500.0,1500.0,26.8,1
Thomas Drouet,1499.775,1500.0,1500.0,40.7,1
Kevin Ullyett,1498.8076920504018,1500.0,1500.0,52.6,13
Joshua Eagle,1499.5725357577546,1500.0,1500.0,50.8,1
Patrick Kaukovalta,1496.639923350437,1500.0,1500.0,25.9,1
Erik Arutiunian,1500.0,1494.427228378239,1500.0,19.9,1
George Kallis,1500.0,1499.7002460282715,1500.0,36.8,1
Alvaro Guillen Meza,1500.0,1504.6737772582944,1500.0,22.0,2
Jeremy Chardy,1568.1013908460473,1444.95663785401,1453.1313245460701,37.1,607
Sebastien Lareau,1497.2510623043704,1498.9530340589874,1499.6014125767158,51.1,32
Martin Slanar,1499.002660769005,1500.0,1500.0,43.4,3
Akash Wagh,1499.446393617261,1500.0,1500.0,34.5,1
Janko Tipsarevic,1517.5539689074367,1497.6785627934087,1499.0300182241367,39.7,537
Alex De Minaur,1792.7772208543727,1531.7783988064211,1619.9866490980862,25.0,375
David Sherwood,1499.769793914698,1499.7725450087357,1500.0076367343593,44.1,4
Alberto Lim,1499.6810863584055,1499.6211232922242,1500.0,26.7,8
Christos Hadjigeorgiou,1498.3790187823959,1500.0,1500.0,29.8,4
Nigel Badza,1499.8234257212277,1500.0,1500.0,40.5,1
Sergio Gutierrez Ferrol,1500.0,1500.0229217541507,1500.0,35.0,4
Ruben Gonzales,1499.229279582761,1502.8182263963129,1500.0,38.3,15
Sandor Martinez Breijo,1499.899365535359,1499.4003523474191,1500.0,47.0,9
Andrei Cherkasov,1499.5986575825507,1500.0,1500.0,54.3,3
Henry So,1499.7247830479887,1500.0,1500.0,43.3,1
Kerlin Leon Zamora,1499.7991154543618,1500.0,1500.0,43.3,2
Gergely Kisgyorgy,1500.1497864568073,1500.2499102138463,1500.0,48.3,9
Juan Antonio Marin,1495.6404471734209,1488.9897480919485,1499.1990789663698,50.1,89
Simon Shen,1500.0,1500.0,1500.15,47.5,1
John Patrick Smith,1457.2150888181413,1500.0,1497.2214361827446,40.0,27
Dmitriy Makeyev,1499.071085893218,1499.5503553363237,1500.0,40.2,10
Rabie Chaki,1499.9998168953748,1499.377654773333,1500.0,43.9,8
Paul Baccanello,1496.6435798782068,1500.0,1499.994599118464,47.5,10
Jorge Brian Panta Herreros,1500.0,1500.2302755047028,1500.0,28.5,5
Gunther Darkey,1499.91765914246,1499.6748915137914,1500.0,50.0,6
Hamad Medjedovic,1569.4740740121772,1473.381699690373,1457.178221791224,20.8,27
Roman Vogeli,1500.0,1499.4512778588057,1500.0,39.3,1
Hamid Reza Nadaf,1500.3170958065386,1500.0,1500.0,31.1,1
Dzmitry Zhyrmont,1500.2598046594055,1498.3885671409594,1500.0,37.9,18
Vincent Millot,1491.0339902454161,1497.574126604664,1498.8088420949975,38.4,30
Guillem Burniol,1500.0,1498.9478582686552,1500.0,40.6,2
Kamil Capkovic,1499.7749004819211,1500.0,1500.0,37.7,1
Tyler Chin,1499.674557371331,1500.0,1500.0,36.0,1
Michael Ryderstedt,1497.3469599360565,1498.563594315963,1500.0,40.2,25
Sid Ali Akkal,1500.0,1499.6752776628937,1500.0,50.1,1
Adam Moundir,1494.3738084191245,1478.3408145088845,1500.0,31.9,4
Benito Jose Suriano,1499.724802264309,1500.2747428334835,1500.0,34.0,2
Clemens Trimmel,1500.0,1499.2004610457852,1500.0,46.1,2
Johannes Ager,1500.0,1499.0506545799442,1500.0,40.3,2
Jean Segodo,1499.615558216978,1500.0,1500.0,35.3,1
Dennis Peschek,1500.0,1499.5999999993896,1500.0,40.5,1
Balazs Veress,1500.1500647882087,1500.0,1500.0,43.7,1
Clay Thompson,1500.0,1500.0,1499.2467493782026,32.1,1
Michael Geerts,1484.9044322028535,1504.8121170643542,1500.0,30.7,3
Brayden Schnur,1454.6506650906765,1500.0,1484.2926432522822,31.5,23
Sebastian Arcila,1499.6499548115348,1500.0,1500.0,27.5,3
Hendrik Dreekmann,1500.0,1500.0,1499.0790162422732,49.3,2
Bartolome Salva Vidal,1498.8035878707217,1497.7346932524372,1500.0,37.1,6
Nejc Podkrajsek,1499.8249118350643,1500.0,1500.0,38.4,1
Marko Topo,1500.0,1450.2259303854378,1500.0,20.5,5
Mischa Zverev,1471.1802477926356,1477.430168616843,1501.806057819638,37.5,333
Laslo Djere,1582.277834085414,1638.5533124705864,1525.0149246555195,28.7,277
Jeff Salzenstein,1493.1727653283403,1499.156216221754,1499.0635063236127,50.3,37
Dick Norman,1494.2945509422511,1494.9668430374372,1496.513303683929,53.2,53
Nicholas Sayer,1499.998950972212,1500.0,1500.0,31.7,4
John Isner,1496.993961666529,1518.9598575330651,1535.4591380648633,38.8,809
Sergio Ramirez,1500.0,1499.775,1500.0,38.9,1
Stefano Pescosolido,1499.5607088253514,1498.522522554697,1499.5280722466568,53.0,7
Martin Cuevas,1497.6467203897669,1491.4545970805589,1500.0,32.6,24
Mahmoud Ezz,1499.7,1500.0,1500.0,36.7,1
Christopher Eldon,1499.6253095200561,1499.7993686756115,1500.0,38.9,3
Wahib Maknieh,1499.7500003721375,1500.0,1500.0,37.5,1
Yuichi Sugita,1444.555897966621,1488.42349912707,1477.6257025181426,35.8,145
Jenson Brooksby,1660.3425297465178,1458.7327332518635,1528.4236270151823,23.2,79
Justin Oneal,1499.3794612026054,1500.0,1500.0,46.7,1
George Loffhagen,1500.0,1500.0,1441.6935902177913,23.2,2
Omar Hedayet,1500.0,1500.524697192603,1500.0,38.7,2
Christian Saravia,1500.0,1499.675233687936,1500.0,34.3,1
Scott Willinsky,1499.376153211019,1499.500106957423,1500.0,51.1,7
Sebastian Prieto,1500.0,1498.2404917666156,1500.0,51.7,6
Marc Andrea Huesler,1454.966647157324,1342.4626924327727,1440.6787564750236,27.5,79
Michal Tabara,1497.8723162849883,1494.91554112572,1498.252196757012,47.7,77
Johan Landsberg,1500.0,1500.0,1499.5990789712487,49.4,1
Bastian Trinker,1500.0,1499.394133643096,1500.0,34.1,3
Gianni Mina,1500.0,1497.8269300639129,1500.0,32.2,5
Raven Klaasen,1499.9122491111827,1500.0,1500.6521813085628,42.9,12
Stephen Nugent,1499.825,1500.0,1500.25,42.8,2
Will Farah Lebar,1499.6005459372739,1500.0,1500.0,46.7,2
Go Soeda,1478.461816338377,1494.429704567403,1493.1404355185512,39.4,136
Heve Kelley,1500.0,1500.0,1500.0,26.8,1
Strong Kirchheimer,1482.521329570546,1500.0,1500.0,29.3,1
Bastian Knittel,1500.0,1498.803631626466,1498.863648232314,42.8,5
