tourney_name,surface,draw_size,tourney_level,best_of,winner_name,winner_age,loser_name,loser_age,Year
Shanghai Masters,Hard,64,M,3,Steve Johnson,27.7,Nick Kyrgios,22.4,2017
Shanghai Masters,Hard,64,M,3,Di Wu,26.0,Jeremy Chardy,30.6,2017
Shanghai Masters,Hard,64,M,3,Kyle Edmund,22.7,Jiri Vesely,24.2,2017
Shanghai Masters,Hard,64,M,3,Ryan Harrison,25.4,Ze Zhang,27.2,2017
Shanghai Masters,Hard,64,M,3,Frances Tiafoe,19.7,Benoit Paire,28.4,2017
Shanghai Masters,Hard,64,M,3,Sam Querrey,30.0,Yuichi Sugita,29.0,2017
Shanghai Masters,Hard,64,M,3,Lucas Pouille,23.6,Daniil Medvedev,21.6,2017
Shanghai Masters,Hard,64,M,3,Fabio Fognini,30.3,Fernando Verdasco,33.9,2017
Shanghai Masters,Hard,64,M,3,Jared Donaldson,20.9,Pablo Cuevas,31.7,2017
Shanghai Masters,Hard,64,M,3,Roger Federer,36.1,Diego Schwartzman,25.1,2017
Shanghai Masters,Hard,64,M,3,Alexandr Dolgopolov,28.9,Feliciano Lopez,36.0,2017
Shanghai Masters,Hard,64,M,3,Richard Gasquet,31.3,Hyeon Chung,21.3,2017
Shanghai Masters,Hard,64,M,3,Gilles Simon,32.7,David Goffin,26.8,2017
Shanghai Masters,Hard,64,M,3,Alexander Zverev,20.4,Aljaz Bedene,28.2,2017
Shanghai Masters,Hard,64,M,3,Juan Martin del Potro,29.0,Andrey Rublev,19.9,2017
Shanghai Masters,Hard,64,M,3,John Isner,32.4,Stefanos Tsitsipas,19.1,2017
Shanghai Masters,Hard,64,M,3,Viktor Troicki,31.6,Dominic Thiem,24.0,2017
Shanghai Masters,Hard,64,M,3,Albert Ramos,29.7,Pablo Carreno Busta,26.2,2017
Shanghai Masters,Hard,64,M,3,Jan Lennard Struff,27.4,Kevin Anderson,31.3,2017
Shanghai Masters,Hard,64,M,3,Steve Johnson,27.7,Di Wu,26.0,2017
Shanghai Masters,Hard,64,M,3,Marin Cilic,29.0,Kyle Edmund,22.7,2017
Shanghai Masters,Hard,64,M,3,Grigor Dimitrov,26.4,Ryan Harrison,25.4,2017
Shanghai Masters,Hard,64,M,3,Sam Querrey,30.0,Frances Tiafoe,19.7,2017
Shanghai Masters,Hard,64,M,3,Fabio Fognini,30.3,Lucas Pouille,23.6,2017
Shanghai Masters,Hard,64,M,3,Rafael Nadal,31.3,Jared Donaldson,20.9,2017
Shanghai Masters,Hard,64,M,3,Roger Federer,36.1,Alexandr Dolgopolov,28.9,2017
Shanghai Masters,Hard,64,M,3,Richard Gasquet,31.3,Gilles Simon,32.7,2017
Shanghai Masters,Hard,64,M,3,Juan Martin del Potro,29.0,Alexander Zverev,20.4,2017
Shanghai Masters,Hard,64,M,3,Viktor Troicki,31.6,John Isner,32.4,2017
Shanghai Masters,Hard,64,M,3,Albert Ramos,29.7,Jan Lennard Struff,27.4,2017
Shanghai Masters,Hard,64,M,3,Marin Cilic,29.0,Steve Johnson,27.7,2017
Shanghai Masters,Hard,64,M,3,Grigor Dimitrov,26.4,Sam Querrey,30.0,2017
Shanghai Masters,Hard,64,M,3,Rafael Nadal,31.3,Fabio Fognini,30.3,2017
Shanghai Masters,Hard,64,M,3,Roger Federer,36.1,Richard Gasquet,31.3,2017
Shanghai Masters,Hard,64,M,3,Juan Martin del Potro,29.0,Viktor Troicki,31.6,2017
Shanghai Masters,Hard,64,M,3,Marin Cilic,29.0,Albert Ramos,29.7,2017
Shanghai Masters,Hard,64,M,3,Rafael Nadal,31.3,Grigor Dimitrov,26.4,2017
Shanghai Masters,Hard,64,M,3,Roger Federer,36.1,Juan Martin del Potro,29.0,2017
Shanghai Masters,Hard,64,M,3,Rafael Nadal,31.3,Marin Cilic,29.0,2017
Shanghai Masters,Hard,64,M,3,Roger Federer,36.1,Rafael Nadal,31.3,2017
Antwerp,Hard,32,A,3,Kenny De Schepper,30.3,Aldin Setkic,29.8,2017
Antwerp,Hard,32,A,3,Julien Benneteau,35.8,Nikoloz Basilashvili,25.6,2017
Antwerp,Hard,32,A,3,Henri Laaksonen,25.5,Alexandr Dolgopolov,28.9,2017
Antwerp,Hard,32,A,3,Ruben Bemelmans,29.7,Peter Gojowczyk,28.2,2017
Antwerp,Hard,32,A,3,Sergiy Stakhovsky,31.7,Jared Donaldson,21.0,2017
Antwerp,Hard,32,A,3,Joao Sousa,28.5,Benoit Paire,28.4,2017
Antwerp,Hard,32,A,3,David Ferrer,35.5,Stefano Travaglia,25.8,2017
Antwerp,Hard,32,A,3,Steve Darcis,33.5,Cedrik Marcel Stebe,27.0,2017
Antwerp,Hard,32,A,3,Ernesto Escobedo,21.2,Denis Shapovalov,18.5,2017
Antwerp,Hard,32,A,3,Stefanos Tsitsipas,19.1,Pablo Cuevas,31.7,2017
Antwerp,Hard,32,A,3,Ivo Karlovic,38.6,Guido Pella,27.4,2017
Antwerp,Hard,32,A,3,Frances Tiafoe,19.7,Florian Mayer,34.0,2017
Antwerp,Hard,32,A,3,Jo-Wilfried Tsonga,32.4,Kenny De Schepper,30.3,2017
Antwerp,Hard,32,A,3,Julien Benneteau,35.8,Henri Laaksonen,25.5,2017
Antwerp,Hard,32,A,3,Ruben Bemelmans,29.7,Nick Kyrgios,22.4,2017
Antwerp,Hard,32,A,3,Joao Sousa,28.5,Sergiy Stakhovsky,31.7,2017
Antwerp,Hard,32,A,3,David Ferrer,35.5,Steve Darcis,33.5,2017
Antwerp,Hard,32,A,3,Diego Schwartzman,25.1,Ernesto Escobedo,21.2,2017
Antwerp,Hard,32,A,3,Stefanos Tsitsipas,19.1,Ivo Karlovic,38.6,2017
Antwerp,Hard,32,A,3,David Goffin,26.8,Frances Tiafoe,19.7,2017
Antwerp,Hard,32,A,3,Jo-Wilfried Tsonga,32.4,Julien Benneteau,35.8,2017
Antwerp,Hard,32,A,3,Ruben Bemelmans,29.7,Joao Sousa,28.5,2017
Antwerp,Hard,32,A,3,Diego Schwartzman,25.1,David Ferrer,35.5,2017
Antwerp,Hard,32,A,3,Stefanos Tsitsipas,19.1,David Goffin,26.8,2017
Antwerp,Hard,32,A,3,Jo-Wilfried Tsonga,32.4,Ruben Bemelmans,29.7,2017
Antwerp,Hard,32,A,3,Diego Schwartzman,25.1,Stefanos Tsitsipas,19.1,2017
Antwerp,Hard,32,A,3,Jo-Wilfried Tsonga,32.4,Diego Schwartzman,25.1,2017
Moscow,Hard,32,A,3,Alexander Bublik,20.3,Teymuraz Gabashvili,32.3,2017
Moscow,Hard,32,A,3,Ricardas Berankis,27.3,Dusan Lajovic,27.2,2017
Moscow,Hard,32,A,3,Filip Krajinovic,25.6,Andrey Rublev,19.9,2017
Moscow,Hard,32,A,3,Lukas Rosol,32.2,Konstantin Kravchuk,32.6,2017
Moscow,Hard,32,A,3,Rogerio Dutra Silva,33.7,Evgeny Donskoy,27.4,2017
Moscow,Hard,32,A,3,Dudi Sela,32.5,Borna Coric,20.9,2017
Moscow,Hard,32,A,3,Damir Dzumhur,25.4,Thomas Fabbiano,28.3,2017
Moscow,Hard,32,A,3,Yuki Bhambri,25.2,Roman Safiullin,20.1,2017
Moscow,Hard,32,A,3,Andreas Seppi,33.6,Jiri Vesely,24.2,2017
Moscow,Hard,32,A,3,Laslo Djere,22.3,Paolo Lorenzi,35.8,2017
Moscow,Hard,32,A,3,Mirza Basic,26.2,Blaz Kavcic,30.6,2017
Moscow,Hard,32,A,3,Daniil Medvedev,21.6,Andrey Kuznetsov,26.6,2017
Moscow,Hard,32,A,3,Alexander Bublik,20.3,Albert Ramos,29.7,2017
Moscow,Hard,32,A,3,Ricardas Berankis,27.3,Filip Krajinovic,25.6,2017
Moscow,Hard,32,A,3,Adrian Mannarino,29.2,Lukas Rosol,32.2,2017
Moscow,Hard,32,A,3,Dudi Sela,32.5,Rogerio Dutra Silva,33.7,2017
Moscow,Hard,32,A,3,Damir Dzumhur,25.4,Yuki Bhambri,25.2,2017
Moscow,Hard,32,A,3,Andreas Seppi,33.6,Philipp Kohlschreiber,34.0,2017
Moscow,Hard,32,A,3,Mirza Basic,26.2,Laslo Djere,22.3,2017
Moscow,Hard,32,A,3,Daniil Medvedev,21.6,Pablo Carreno Busta,26.2,2017
Moscow,Hard,32,A,3,Ricardas Berankis,27.3,Alexander Bublik,20.3,2017
Moscow,Hard,32,A,3,Adrian Mannarino,29.2,Dudi Sela,32.5,2017
Moscow,Hard,32,A,3,Damir Dzumhur,25.4,Andreas Seppi,33.6,2017
Moscow,Hard,32,A,3,Mirza Basic,26.2,Daniil Medvedev,21.6,2017
Moscow,Hard,32,A,3,Ricardas Berankis,27.3,Adrian Mannarino,29.2,2017
Moscow,Hard,32,A,3,Damir Dzumhur,25.4,Mirza Basic,26.2,2017
Moscow,Hard,32,A,3,Damir Dzumhur,25.4,Ricardas Berankis,27.3,2017
Stockholm,Hard,32,A,3,Hyeon Chung,21.4,Marton Fucsovics,25.6,2017
Stockholm,Hard,32,A,3,Jurgen Zopp,29.5,Lukas Lacko,29.9,2017
Stockholm,Hard,32,A,3,Fernando Verdasco,33.9,Robin Haase,30.5,2017
Stockholm,Hard,32,A,3,Jan Lennard Struff,27.4,Marius Copil,26.9,2017
Stockholm,Hard,32,A,3,Marcos Baghdatis,32.3,Norbert Gombos,27.1,2017
Stockholm,Hard,32,A,3,Yuichi Sugita,29.0,Denis Istomin,31.1,2017
Stockholm,Hard,32,A,3,Fabio Fognini,30.3,Malek Jaziri,33.7,2017
Stockholm,Hard,32,A,3,Elias Ymer,21.5,Leonardo Mayer,30.4,2017
Stockholm,Hard,32,A,3,Jeremy Chardy,30.6,Alessandro Giannessi,27.3,2017
Stockholm,Hard,32,A,3,Mischa Zverev,30.1,Mikael Ymer,19.1,2017
Stockholm,Hard,32,A,3,Viktor Troicki,31.6,Simone Bolelli,32.0,2017
Stockholm,Hard,32,A,3,Jerzy Janowicz,26.9,Pierre Hugues Herbert,26.5,2017
Stockholm,Hard,32,A,3,Kevin Anderson,31.4,Hyeon Chung,21.4,2017
Stockholm,Hard,32,A,3,Fernando Verdasco,33.9,Jurgen Zopp,29.5,2017
Stockholm,Hard,32,A,3,Juan Martin del Potro,29.0,Jan Lennard Struff,27.4,2017
Stockholm,Hard,32,A,3,Yuichi Sugita,29.0,Marcos Baghdatis,32.3,2017
Stockholm,Hard,32,A,3,Fabio Fognini,30.3,Elias Ymer,21.5,2017
Stockholm,Hard,32,A,3,Jack Sock,25.0,Jeremy Chardy,30.6,2017
Stockholm,Hard,32,A,3,Mischa Zverev,30.1,Viktor Troicki,31.6,2017
Stockholm,Hard,32,A,3,Grigor Dimitrov,26.4,Jerzy Janowicz,26.9,2017
Stockholm,Hard,32,A,3,Fernando Verdasco,33.9,Kevin Anderson,31.4,2017
Stockholm,Hard,32,A,3,Juan Martin del Potro,29.0,Yuichi Sugita,29.0,2017
Stockholm,Hard,32,A,3,Fabio Fognini,30.3,Jack Sock,25.0,2017
Stockholm,Hard,32,A,3,Grigor Dimitrov,26.4,Mischa Zverev,30.1,2017
Stockholm,Hard,32,A,3,Juan Martin del Potro,29.0,Fernando Verdasco,33.9,2017
Stockholm,Hard,32,A,3,Grigor Dimitrov,26.4,Fabio Fognini,30.3,2017
Stockholm,Hard,32,A,3,Juan Martin del Potro,29.0,Grigor Dimitrov,26.4,2017
Basel,Hard,32,A,3,Marin Cilic,29.0,Florian Mayer,34.0,2017
Basel,Hard,32,A,3,Borna Coric,20.9,Henri Laaksonen,25.5,2017
Basel,Hard,32,A,3,Marton Fucsovics,25.7,Jared Donaldson,21.0,2017
Basel,Hard,32,A,3,Leonardo Mayer,30.4,Mischa Zverev,30.1,2017
Basel,Hard,32,A,3,Juan Martin del Potro,29.0,Joao Sousa,28.5,2017
Basel,Hard,32,A,3,Julien Benneteau,35.8,Donald Young,28.2,2017
Basel,Hard,32,A,3,Ryan Harrison,25.4,Alexandr Dolgopolov,28.9,2017
Basel,Hard,32,A,3,Roberto Bautista Agut,29.5,Mikhail Kukushkin,29.8,2017
Basel,Hard,32,A,3,Jack Sock,25.0,Vasek Pospisil,27.3,2017
Basel,Hard,32,A,3,Robin Haase,30.5,Marco Chiudinelli,36.1,2017
Basel,Hard,32,A,3,Hyeon Chung,21.4,Paolo Lorenzi,35.8,2017
Basel,Hard,32,A,3,David Goffin,26.8,Peter Gojowczyk,28.2,2017
Basel,Hard,32,A,3,Adrian Mannarino,29.3,Ruben Bemelmans,29.7,2017
Basel,Hard,32,A,3,Denis Shapovalov,18.5,Yuichi Sugita,29.0,2017
Basel,Hard,32,A,3,Benoit Paire,28.4,Steve Johnson,27.8,2017
Basel,Hard,32,A,3,Roger Federer,36.2,Frances Tiafoe,19.7,2017
Basel,Hard,32,A,3,Marin Cilic,29.0,Borna Coric,20.9,2017
Basel,Hard,32,A,3,Marton Fucsovics,25.7,Leonardo Mayer,30.4,2017
Basel,Hard,32,A,3,Juan Martin del Potro,29.0,Julien Benneteau,35.8,2017
Basel,Hard,32,A,3,Roberto Bautista Agut,29.5,Ryan Harrison,25.4,2017
Basel,Hard,32,A,3,Jack Sock,25.0,Robin Haase,30.5,2017
Basel,Hard,32,A,3,David Goffin,26.8,Hyeon Chung,21.4,2017
Basel,Hard,32,A,3,Adrian Mannarino,29.3,Denis Shapovalov,18.5,2017
Basel,Hard,32,A,3,Roger Federer,36.2,Benoit Paire,28.4,2017
Basel,Hard,32,A,3,Marin Cilic,29.0,Marton Fucsovics,25.7,2017
Basel,Hard,32,A,3,Juan Martin del Potro,29.0,Roberto Bautista Agut,29.5,2017
Basel,Hard,32,A,3,David Goffin,26.8,Jack Sock,25.0,2017
Basel,Hard,32,A,3,Roger Federer,36.2,Adrian Mannarino,29.3,2017
Basel,Hard,32,A,3,Juan Martin del Potro,29.0,Marin Cilic,29.0,2017
Basel,Hard,32,A,3,Roger Federer,36.2,David Goffin,26.8,2017
Basel,Hard,32,A,3,Roger Federer,36.2,Juan Martin del Potro,29.0,2017
Vienna,Hard,32,A,3,Dominic Thiem,24.1,Andrey Rublev,20.0,2017
Vienna,Hard,32,A,3,Richard Gasquet,31.3,Feliciano Lopez,36.0,2017
Vienna,Hard,32,A,3,Lucas Pouille,23.6,Sebastian Ofner,21.4,2017
Vienna,Hard,32,A,3,Guillermo Garcia Lopez,34.3,Kevin Anderson,31.4,2017
Vienna,Hard,32,A,3,Dennis Novak,24.1,Thomas Fabbiano,28.4,2017
Vienna,Hard,32,A,3,Kyle Edmund,22.7,David Ferrer,35.5,2017
Vienna,Hard,32,A,3,Jan Lennard Struff,27.4,Pablo Cuevas,31.8,2017
Vienna,Hard,32,A,3,Albert Ramos,29.7,Sam Querrey,30.0,2017
Vienna,Hard,32,A,3,Philipp Kohlschreiber,34.0,John Isner,32.4,2017
Vienna,Hard,32,A,3,Pierre Hugues Herbert,26.6,Bernard Tomic,25.0,2017
Vienna,Hard,32,A,3,Diego Schwartzman,25.1,Fabio Fognini,30.4,2017
Vienna,Hard,32,A,3,Pablo Carreno Busta,26.2,Guido Pella,27.4,2017
Vienna,Hard,32,A,3,Jo-Wilfried Tsonga,32.5,Karen Khachanov,21.4,2017
Vienna,Hard,32,A,3,Damir Dzumhur,25.4,Ricardas Berankis,27.3,2017
Vienna,Hard,32,A,3,Gilles Simon,32.8,Ernests Gulbis,29.1,2017
Vienna,Hard,32,A,3,Alexander Zverev,20.5,Viktor Troicki,31.6,2017
Vienna,Hard,32,A,3,Richard Gasquet,31.3,Dominic Thiem,24.1,2017
Vienna,Hard,32,A,3,Lucas Pouille,23.6,Guillermo Garcia Lopez,34.3,2017
Vienna,Hard,32,A,3,Kyle Edmund,22.7,Dennis Novak,24.1,2017
Vienna,Hard,32,A,3,Jan Lennard Struff,27.4,Albert Ramos,29.7,2017
Vienna,Hard,32,A,3,Philipp Kohlschreiber,34.0,Pierre Hugues Herbert,26.6,2017
Vienna,Hard,32,A,3,Diego Schwartzman,25.1,Pablo Carreno Busta,26.2,2017
Vienna,Hard,32,A,3,Jo-Wilfried Tsonga,32.5,Damir Dzumhur,25.4,2017
Vienna,Hard,32,A,3,Alexander Zverev,20.5,Gilles Simon,32.8,2017
Vienna,Hard,32,A,3,Lucas Pouille,23.6,Richard Gasquet,31.3,2017
Vienna,Hard,32,A,3,Kyle Edmund,22.7,Jan Lennard Struff,27.4,2017
Vienna,Hard,32,A,3,Philipp Kohlschreiber,34.0,Diego Schwartzman,25.1,2017
Vienna,Hard,32,A,3,Jo-Wilfried Tsonga,32.5,Alexander Zverev,20.5,2017
Vienna,Hard,32,A,3,Lucas Pouille,23.6,Kyle Edmund,22.7,2017
Vienna,Hard,32,A,3,Jo-Wilfried Tsonga,32.5,Philipp Kohlschreiber,34.0,2017
Vienna,Hard,32,A,3,Lucas Pouille,23.6,Jo-Wilfried Tsonga,32.5,2017
Paris Masters,Hard,64,M,3,Feliciano Lopez,36.1,Pierre Hugues Herbert,26.6,2017
Paris Masters,Hard,64,M,3,Kyle Edmund,22.8,Evgeny Donskoy,27.4,2017
Paris Masters,Hard,64,M,3,Fernando Verdasco,33.9,Andrey Rublev,20.0,2017
Paris Masters,Hard,64,M,3,Peter Gojowczyk,28.2,Ryan Harrison,25.4,2017
Paris Masters,Hard,64,M,3,Borna Coric,20.9,Jan Lennard Struff,27.5,2017
Paris Masters,Hard,64,M,3,Jeremy Chardy,30.7,Gilles Simon,32.8,2017
Paris Masters,Hard,64,M,3,Julien Benneteau,35.8,Denis Shapovalov,18.5,2017
Paris Masters,Hard,64,M,3,Adrian Mannarino,29.3,David Ferrer,35.5,2017
Paris Masters,Hard,64,M,3,Richard Gasquet,31.3,Benoit Paire,28.4,2017
Paris Masters,Hard,64,M,3,Diego Schwartzman,25.2,Viktor Troicki,31.7,2017
Paris Masters,Hard,64,M,3,Joao Sousa,28.5,Paolo Lorenzi,35.8,2017
Paris Masters,Hard,64,M,3,Robin Haase,30.5,Steve Johnson,27.8,2017
Paris Masters,Hard,64,M,3,Nicolas Mahut,35.7,Vasek Pospisil,27.3,2017
Paris Masters,Hard,64,M,3,Filip Krajinovic,25.6,Yuichi Sugita,29.1,2017
Paris Masters,Hard,64,M,3,Pablo Cuevas,31.8,Karen Khachanov,21.4,2017
Paris Masters,Hard,64,M,3,Hyeon Chung,21.4,Mischa Zverev,30.1,2017
Paris Masters,Hard,64,M,3,Lucas Pouille,23.6,Feliciano Lopez,36.1,2017
Paris Masters,Hard,64,M,3,Jack Sock,25.0,Kyle Edmund,22.8,2017
Paris Masters,Hard,64,M,3,Fernando Verdasco,33.9,Kevin Anderson,31.4,2017
Paris Masters,Hard,64,M,3,Dominic Thiem,24.1,Peter Gojowczyk,28.2,2017
Paris Masters,Hard,64,M,3,Marin Cilic,29.0,Borna Coric,20.9,2017
Paris Masters,Hard,64,M,3,Roberto Bautista Agut,29.5,Jeremy Chardy,30.7,2017
Paris Masters,Hard,64,M,3,Julien Benneteau,35.8,Jo-Wilfried Tsonga,32.5,2017
Paris Masters,Hard,64,M,3,David Goffin,26.8,Adrian Mannarino,29.3,2017
Paris Masters,Hard,64,M,3,Grigor Dimitrov,26.4,Richard Gasquet,31.3,2017
Paris Masters,Hard,64,M,3,John Isner,32.5,Diego Schwartzman,25.2,2017
Paris Masters,Hard,64,M,3,Juan Martin del Potro,29.1,Joao Sousa,28.5,2017
Paris Masters,Hard,64,M,3,Robin Haase,30.5,Alexander Zverev,20.5,2017
Paris Masters,Hard,64,M,3,Nicolas Mahut,35.7,Pablo Carreno Busta,26.3,2017
Paris Masters,Hard,64,M,3,Filip Krajinovic,25.6,Sam Querrey,30.0,2017
Paris Masters,Hard,64,M,3,Pablo Cuevas,31.8,Albert Ramos,29.7,2017
Paris Masters,Hard,64,M,3,Rafael Nadal,31.4,Hyeon Chung,21.4,2017
Paris Masters,Hard,64,M,3,Jack Sock,25.0,Lucas Pouille,23.6,2017
Paris Masters,Hard,64,M,3,Fernando Verdasco,33.9,Dominic Thiem,24.1,2017
Paris Masters,Hard,64,M,3,Marin Cilic,29.0,Roberto Bautista Agut,29.5,2017
Paris Masters,Hard,64,M,3,Julien Benneteau,35.8,David Goffin,26.8,2017
Paris Masters,Hard,64,M,3,John Isner,32.5,Grigor Dimitrov,26.4,2017
Paris Masters,Hard,64,M,3,Juan Martin del Potro,29.1,Robin Haase,30.5,2017
Paris Masters,Hard,64,M,3,Filip Krajinovic,25.6,Nicolas Mahut,35.7,2017
Paris Masters,Hard,64,M,3,Rafael Nadal,31.4,Pablo Cuevas,31.8,2017
Paris Masters,Hard,64,M,3,Jack Sock,25.0,Fernando Verdasco,33.9,2017
Paris Masters,Hard,64,M,3,Julien Benneteau,35.8,Marin Cilic,29.0,2017
Paris Masters,Hard,64,M,3,John Isner,32.5,Juan Martin del Potro,29.1,2017
Paris Masters,Hard,64,M,3,Filip Krajinovic,25.6,Rafael Nadal,31.4,2017
Paris Masters,Hard,64,M,3,Jack Sock,25.0,Julien Benneteau,35.8,2017
Paris Masters,Hard,64,M,3,Filip Krajinovic,25.6,John Isner,32.5,2017
Paris Masters,Hard,64,M,3,Jack Sock,25.0,Filip Krajinovic,25.6,2017
Tour Finals,Hard,8,F,3,David Goffin,26.9,Rafael Nadal,31.4,2017
Tour Finals,Hard,8,F,3,Jack Sock,25.1,Marin Cilic,29.1,2017
Tour Finals,Hard,8,F,3,Jack Sock,25.1,Alexander Zverev,20.5,2017
Tour Finals,Hard,8,F,3,Alexander Zverev,20.5,Marin Cilic,29.1,2017
Tour Finals,Hard,8,F,3,Roger Federer,36.2,Jack Sock,25.1,2017
Tour Finals,Hard,8,F,3,Roger Federer,36.2,Marin Cilic,29.1,2017
Tour Finals,Hard,8,F,3,Roger Federer,36.2,Alexander Zverev,20.5,2017
Tour Finals,Hard,8,F,3,Grigor Dimitrov,26.4,David Goffin,26.9,2017
Tour Finals,Hard,8,F,3,David Goffin,26.9,Dominic Thiem,24.1,2017
Tour Finals,Hard,8,F,3,Grigor Dimitrov,26.4,Dominic Thiem,24.1,2017
Tour Finals,Hard,8,F,3,Grigor Dimitrov,26.4,Pablo Carreno Busta,26.3,2017
Tour Finals,Hard,8,F,3,Dominic Thiem,24.1,Pablo Carreno Busta,26.3,2017
Tour Finals,Hard,8,F,3,David Goffin,26.9,Roger Federer,36.2,2017
Tour Finals,Hard,8,F,3,Grigor Dimitrov,26.4,Jack Sock,25.1,2017
Tour Finals,Hard,8,F,3,Grigor Dimitrov,26.4,David Goffin,26.9,2017
Davis Cup WG F: BEL vs FRA,Hard,4,D,3,David Goffin,26.9,Lucas Pouille,23.7,2017
Davis Cup WG F: BEL vs FRA,Hard,4,D,5,Jo-Wilfried Tsonga,32.5,Steve Darcis,33.6,2017
Davis Cup WG F: BEL vs FRA,Hard,4,D,3,David Goffin,26.9,Jo-Wilfried Tsonga,32.5,2017
Davis Cup WG F: BEL vs FRA,Hard,4,D,5,Lucas Pouille,23.7,Steve Darcis,33.6,2017
NextGen Finals,Hard,8,F,3,Daniil Medvedev,21.7,Borna Coric,20.9,2017
NextGen Finals,Hard,8,F,3,Hyeon Chung,21.4,Andrey Rublev,20.0,2017
NextGen Finals,Hard,8,F,3,Hyeon Chung,21.4,Daniil Medvedev,21.7,2017
NextGen Finals,Hard,8,F,3,Andrey Rublev,20.0,Borna Coric,20.9,2017
NextGen Finals,Hard,8,F,3,Andrey Rublev,20.0,Denis Shapovalov,18.5,2017
NextGen Finals,Hard,8,F,3,Hyeon Chung,21.4,Andrey Rublev,20.0,2017
NextGen Finals,Hard,8,F,3,Andrey Rublev,20.0,Gianluigi Quinzi,21.7,2017
NextGen Finals,Hard,8,F,3,Hyeon Chung,21.4,Denis Shapovalov,18.5,2017
NextGen Finals,Hard,8,F,3,Denis Shapovalov,18.5,Gianluigi Quinzi,21.7,2017
NextGen Finals,Hard,8,F,3,Hyeon Chung,21.4,Gianluigi Quinzi,21.7,2017
NextGen Finals,Hard,8,F,3,Borna Coric,20.9,Karen Khachanov,21.4,2017
NextGen Finals,Hard,8,F,3,Karen Khachanov,21.4,Jared Donaldson,21.0,2017
NextGen Finals,Hard,8,F,3,Daniil Medvedev,21.7,Karen Khachanov,21.4,2017
NextGen Finals,Hard,8,F,3,Borna Coric,20.9,Jared Donaldson,21.0,2017
NextGen Finals,Hard,8,F,3,Borna Coric,20.9,Daniil Medvedev,21.7,2017
NextGen Finals,Hard,8,F,3,Daniil Medvedev,21.7,Jared Donaldson,21.0,2017
Laver Cup,Hard,8,A,3,Dominic Thiem,24.0,John Isner,32.3,2017
Laver Cup,Hard,8,A,3,Roger Federer,36.1,Nick Kyrgios,22.3,2017
Laver Cup,Hard,8,A,3,Alexander Zverev,20.4,Denis Shapovalov,18.4,2017
Laver Cup,Hard,8,A,3,Roger Federer,36.1,Sam Querrey,29.9,2017
Laver Cup,Hard,8,A,3,Rafael Nadal,31.2,Jack Sock,24.9,2017
Laver Cup,Hard,8,A,3,Nick Kyrgios,22.3,Tomas Berdych,32.0,2017
Laver Cup,Hard,8,A,3,Alexander Zverev,20.4,Sam Querrey,29.9,2017
Laver Cup,Hard,8,A,3,John Isner,32.3,Rafael Nadal,31.2,2017
Laver Cup,Hard,8,A,3,Marin Cilic,28.9,Frances Tiafoe,19.6,2017
Brisbane,Hard,32,A,3,Ryan Harrison,25.6,Leonardo Mayer,30.6,2018
Brisbane,Hard,32,A,3,Jared Donaldson,21.2,Jordan Thompson,23.7,2018
Brisbane,Hard,32,A,3,Denis Istomin,31.3,Damir Dzumhur,25.6,2018
Brisbane,Hard,32,A,3,Alex De Minaur,18.8,Steve Johnson,28.0,2018
Brisbane,Hard,32,A,3,Michael Mmoh,19.9,Federico Delbonis,27.2,2018
Brisbane,Hard,32,A,3,Mischa Zverev,30.3,John Patrick Smith,28.9,2018
Brisbane,Hard,32,A,3,Alexandr Dolgopolov,29.1,Diego Schwartzman,25.3,2018
Brisbane,Hard,32,A,3,Horacio Zeballos,32.6,Ernesto Escobedo,21.4,2018
Brisbane,Hard,32,A,3,Matthew Ebden,30.0,Frances Tiafoe,19.9,2018
Brisbane,Hard,32,A,3,Hyeon Chung,21.6,Gilles Muller,34.6,2018
Brisbane,Hard,32,A,3,Kyle Edmund,22.9,Denis Shapovalov,18.7,2018
Brisbane,Hard,32,A,3,John Millman,28.5,Peter Polansky,29.5,2018
Brisbane,Hard,32,A,3,Ryan Harrison,25.6,Yannick Hanfmann,26.1,2018
Brisbane,Hard,32,A,3,Denis Istomin,31.3,Jared Donaldson,21.2,2018
Brisbane,Hard,32,A,3,Alex De Minaur,18.8,Milos Raonic,27.0,2018
Brisbane,Hard,32,A,3,Michael Mmoh,19.9,Mischa Zverev,30.3,2018
Brisbane,Hard,32,A,3,Alexandr Dolgopolov,29.1,Horacio Zeballos,32.6,2018
Brisbane,Hard,32,A,3,Nick Kyrgios,22.6,Matthew Ebden,30.0,2018
Brisbane,Hard,32,A,3,Kyle Edmund,22.9,Hyeon Chung,21.6,2018
Brisbane,Hard,32,A,3,Grigor Dimitrov,26.6,John Millman,28.5,2018
Brisbane,Hard,32,A,3,Ryan Harrison,25.6,Denis Istomin,31.3,2018
Brisbane,Hard,32,A,3,Alex De Minaur,18.8,Michael Mmoh,19.9,2018
Brisbane,Hard,32,A,3,Nick Kyrgios,22.6,Alexandr Dolgopolov,29.1,2018
Brisbane,Hard,32,A,3,Grigor Dimitrov,26.6,Kyle Edmund,22.9,2018
Brisbane,Hard,32,A,3,Ryan Harrison,25.6,Alex De Minaur,18.8,2018
Brisbane,Hard,32,A,3,Nick Kyrgios,22.6,Grigor Dimitrov,26.6,2018
Brisbane,Hard,32,A,3,Nick Kyrgios,22.6,Ryan Harrison,25.6,2018
