Player_Name,Hard_ELO,Clay_ELO,Grass_ELO,Player_age
Miljan Zekic,1497.635167259671,1497.0439590745887,1497.635167259671,35.0
Thehan Sanjaya Wijemanne,1498.3762541080118,1497.9703176350147,1498.3762541080118,19.1
Eduardo Nava,1486.8823180719248,1489.50585445754,1489.50585445754,26.2
Francesco Passaro,1473.5096686152933,1475.1354310295858,1477.1755998421684,22.2
Lukas Lacko,1452.968966275471,1462.9023665801253,1466.5638397264083,35.6
Daniel Garza,1499.1993015705048,1499.359441256404,1499.359441256404,37.8
Vincent Millot,1478.8083639799734,1482.4564081229344,1481.7185542966295,37.4
Jurij Rodionov,1491.2643289923337,1493.15554049081,1490.7918209205586,23.8
Axel Michon,1500.0221146576419,1500.0276433220524,1500.0221146576419,32.4
Vladimir Ivanov,1495.218609851146,1496.174887880917,1496.174887880917,40.4
Alejandro Falla,1478.330035225291,1479.259342586803,1480.2145294973893,39.2
Simone Bolelli,1482.0631962649911,1487.3656566240763,1488.3828304521471,37.6
Maximilian Marterer,1416.2473532433864,1420.5979806961425,1427.7865752755138,27.5
Patrik Rosenholm,1498.5997412469317,1498.8797929975453,1498.8797929975453,34.9
Miguel Angel Reyes Varela,1498.9816624455734,1499.1853299564586,1499.1853299564586,35.7
Nick Chappell,1481.8008667766355,1485.4406934213084,1485.4406934213084,30.4
Gregoire Burquier,1498.6496259018918,1498.9197007215134,1498.9197007215134,39.2
Somdev Devvarman,1484.3786403411325,1484.951610660749,1485.218426889231,38.8
Ruben Ramirez Hidalgo,1496.7550864405998,1495.94385805075,1496.7550864405998,45.2
Rowland Phillips,1497.5138657032728,1497.8023555248278,1497.9183205458226,30.6
Aleksandar Vukic,1516.8395118126814,1506.2799128569334,1507.9881952011426,26.9
Toni Androic,1496.674649560142,1496.666569230446,1497.0405416847057,31.0
Alexander Merino,1499.3303684500743,1499.1629605625928,1499.3303684500743,30.4
Ernests Gulbis,1465.7406343756948,1465.3637913837683,1471.0609850361468,35.9
Albert Montanes,1486.68726871106,1488.1096964141504,1487.3748980449357,42.4
Alexandre Muller,1482.0142983871215,1478.7096892701304,1482.5439945143341,26.1
Mackenzie Mcdonald,1578.5306285915474,1560.4424192229508,1555.3946979434986,28.0
Sebastian Korda,1715.1486897379036,1698.2439934511508,1691.701333259704,22.8
Darian King,1495.3002198487436,1496.548082599726,1496.3770233104312,32.3
Yibing Wu,1538.6040392268258,1530.8832313814603,1530.8832313814603,23.5
Blaz Rola,1463.0878975674175,1462.845778288952,1465.273881659532,32.9
William Blumberg,1489.7107218790384,1489.7107218790384,1487.138402348798,25.4
Benjamin Hannestad,1498.5671168823649,1498.853693505892,1498.853693505892,26.5
Harry Bourchier,1502.7422963852084,1502.193837108167,1502.193837108167,27.0
Francisco Cerundolo,1561.406931682714,1577.2864741007334,1556.5767475230966,24.6
Ti Chen,1500.5856936547905,1500.9110652567933,1500.665226182926,39.3
Rhett Purcell,1501.4982462872276,1501.1985970297821,1501.1985970297821,27.5
Theodoros Angelinos,1499.7311771544978,1499.6639714431221,1499.7311771544978,38.8
Andreas Haider Maurer,1437.895390830836,1437.229609755604,1441.2284907089552,38.9
Nicolas Jarry,1428.430738965967,1449.6216392450158,1442.786035897419,27.5
Pedja Krstin,1495.972219976489,1496.1320363112593,1496.4907805723326,28.7
Yanki Erel,1496.9090125931946,1496.1362657414932,1496.9090125931946,22.9
Harri Heliovaara,1497.6232037174482,1497.32411638796,1497.7543644912928,35.7
Martins Rocens,1500.0,1500.0,1500.0,23.4
Roberto Bautista Agut,1664.4532963813651,1637.8791709620618,1659.6499052586878,35.0
Joao Menezes,1482.6386301413866,1481.515281192544,1484.0684050373025,26.5
Mauricio Echazu,1500.2888747482987,1500.3618599429794,1500.2892154183457,36.0
Alejandro Gonzalez,1468.2806991723846,1468.8287694636142,1470.9020580612796,37.0
Hady Habib,1507.1727860208875,1503.6419029484794,1504.8065284308298,25.0
Jesper De Jong,1478.6604141376429,1481.2194062441786,1479.083249911759,23.1
Alexis Galarneau,1489.598974438383,1490.9180710565902,1491.340909108877,24.5
Murkel Alejandro Dellien Velasco,1492.3673984692418,1493.7618909818796,1493.8352397560539,26.9
Arjun Kadhe,1464.3898264715913,1471.5118611772727,1471.5118611772727,29.0
Mohsen Hossein Zade,1498.0703601801329,1498.293719463173,1498.384035397025,32.4
Nicolaas Scholtz,1498.4678717513116,1498.7742974010494,1498.7742974010494,32.9
Jordan Thompson,1503.4978879983448,1484.1572228950897,1513.4421742998998,29.1
Andres Molteni,1498.5485127473694,1498.1856409342117,1498.5485127473694,34.9
Andrea Pellegrino,1500.4243874352892,1500.5304842941114,1500.4243874352892,26.5
Fabio Fognini,1522.5318710762979,1539.986129789946,1527.1649301036803,35.8
Amer Naow,1497.9858819146177,1498.388705531694,1498.388705531694,28.1
Terence Atmane,1500.0,1500.0,1500.0,21.7
Peter Bothwell,1500.0031356084614,1500.002508486769,1500.002508486769,27.3
Casper Ruud,1796.7263781316756,1855.2241757506808,1760.155124616257,24.3
Eric Jr. Olivarez,1498.3831686284457,1497.978960785557,1498.3831686284457,24.8
Fabian Marozsan,1496.951361604888,1497.5610892839104,1497.5610892839104,23.5
Daniel Cox,1496.7992420674734,1496.7992420674734,1495.9990525843414,32.7
Mario Vilella Martinez,1481.2216251926889,1483.9591724674399,1484.524798960057,28.0
Lucas Pouille,1453.671994603597,1432.4016286329559,1453.326265868114,29.2
Nick Hardt,1498.6391802417304,1498.9113441933841,1498.9113441933841,22.9
Sebastian Baez,1510.7387883760578,1550.5395670137086,1521.9633058134007,22.2
John Morrissey,1500.0006499874362,1500.000519989949,1500.000519989949,30.4
Alberto Lim,1498.4170987628922,1498.425004704384,1498.5964904299005,25.7
Justin Barki,1499.8422228809698,1499.873778304776,1499.873778304776,23.3
Liam Broady,1518.8651778356648,1514.5369658744255,1523.0021152092431,29.2
Adrian Andreev,1477.9275520011474,1482.3420416009178,1482.3420416009178,21.6
Yen Hsun Lu,1412.5536636592476,1416.0765365115387,1413.9784441919185,39.9
Sam Barry,1497.8519165385958,1498.2815332308771,1498.2815332308771,31.0
Andreas Seppi,1427.5242960516362,1411.8483553777917,1429.6853321536134,39.2
Arturs Lazdins,1498.8399705933762,1499.071976474701,1499.071976474701,25.8
Zhe Li,1467.3354564370602,1473.8683651496478,1473.8683651496478,40.9
Ignacio Buse,1500.0,1500.0,1500.0,19.4
Mike Urbanija,1498.3688441556008,1498.6950753244807,1498.6950753244807,33.2
Mark Lajal,1497.0320631864256,1496.2900789830321,1497.0320631864256,20.4
Jie Cui,1500.0,1500.0,1500.0,25.6
Tomas Martin Etcheverry,1380.6825435513358,1368.155410325058,1380.5687173408282,23.7
Horacio Zeballos,1481.0605330235405,1486.7841239058184,1480.6636807955747,38.3
Younes Rachidi,1500.268822050959,1500.3360275636987,1500.268822050959,36.3
Gonzalo Lama,1475.2914444687583,1469.4028839217258,1475.4197015068817,37.2
Julius Tverijonas,1496.18760506349,1496.3182550313752,1496.6692711532735,28.7
Markus Eriksson,1499.4576124308128,1498.7090790724196,1499.185196223659,33.7
Alvaro Guillen Meza,1500.0,1500.0,1500.0,20.6
Marco Trungelliti,1430.3983862672378,1440.8318611535262,1435.9924057776566,35.2
Gael Monfils,1697.4154948776095,1624.5107219260915,1627.7181800371939,36.7
Nicolas Mahut,1513.6856680499232,1513.08487442865,1519.8135511854346,41.0
Jc Aragone,1479.0365215990432,1481.4460196771902,1479.2170226746346,27.5
Pablo Andujar,1468.128218023011,1471.7153183190085,1466.16541861632,38.2
Matthew Barton,1501.8825813752708,1501.677426610439,1501.796352841568,31.0
Thiago Seyboth Wild,1464.7442581323558,1466.9126664911687,1469.6252998326777,23.2
Brandon Holt,1501.478658858253,1501.1829270866026,1501.1829270866026,24.7
Julio Cesar Campozano,1499.9997389991704,1499.999673748963,1499.9997389991704,37.1
Mehdi Jdi,1499.546410233553,1499.6371281868423,1499.6371281868423,34.2
Mykyta Mashtakov,1499.3526160116587,1499.1907700145732,1499.3526160116587,24.0
Rodrigo Banzer,1500.4606859042885,1500.2055716279178,1500.2961144587584,26.0
Alexander Shevchenko,1463.4775432614113,1467.227602918664,1469.2022871911445,22.3
